Experiment Name,Mode,Config,Dice_White Matter_Mean,Dice_White Matter_Std,HD95_White Matter_Mean,HD95_White Matter_Std,Dice_Gray Matter_Mean,Dice_Gray Matter_Std,HD95_Gray Matter_Mean,HD95_Gray Matter_Std,Dice_Lesion WM_Mean,Dice_Lesion WM_Std,HD95_Lesion WM_Mean,HD95_Lesion WM_Std,Dice_Lesion GM_Mean,Dice_Lesion GM_Std,HD95_Lesion GM_Mean,HD95_Lesion GM_Std,Dice_Total_Mean,Dice_Total_Std,HD95_Total_Mean,HD95_Total_Std
base,validation,Cross-Fold,0.8484998693184642,0.0874777596655922,0.7832212402539862,0.35076968814127013,0.8193823309627661,0.06651237578128542,0.7418667298634731,0.3231651167910788,0.7293337180722902,0.04003900604073363,0.9161972055289132,0.27283895466142627,0.6652832771730743,0.021401113660544164,0.5831466903458955,0.27788064203610996,0.7656247988816487,0.0414945514259104,0.756107966498067,0.2753217330880376
mag-one-channel,validation,Cross-Fold,0.8416265742981569,0.09799968900027696,0.9168463864240102,0.38718765371664177,0.8236985691651947,0.06457426330571953,0.7353087686274314,0.3376102236094365,0.7346910202613719,0.026927913666163397,1.0097091307860242,0.37391717748301234,0.6411376805363208,0.05126006274463857,0.5603146663323819,0.29537327515008627,0.760288461065261,0.04586259668059106,0.805544738042462,0.32399611918508214
